-0.206456,0.0876355,0.436111
-0.209279,0.0845542,0.438889
-0.212056,0.0814008,0.441667
-0.214787,0.0781761,0.444444
-0.21747,0.0748808,0.447222
-0.220102,0.0715155,0.45
-0.222683,0.068081,0.452778
-0.22521,0.064578,0.455556
-0.227683,0.0610074,0.458333
-0.230099,0.0573701,0.461111
-0.232457,0.0536669,0.463889
-0.234756,0.0498989,0.466667
-0.236993,0.0460668,0.469444
-0.239168,0.0421718,0.472222
-0.241279,0.0382148,0.475
-0.243323,0.0341969,0.477778
-0.245301,0.0301192,0.480556
-0.24721,0.0259828,0.483333
-0.249049,0.0217889,0.486111
-0.250817,0.0175387,0.488889
-0.252511,0.0132336,0.491667
-0.254131,0.00887445,0.494444
-0.255676,0.00446285,0.497222
-0.257143,-2.24802e-08,0.5
-0.258533,-0.00451276,0.502778
-0.259842,-0.00907392,0.505556
-0.261071,-0.0136822,0.508333
-0.262217,-0.018336,0.511111
-0.263281,-0.0230341,0.513889
-0.264259,-0.0277747,0.516667
-0.265152,-0.0325566,0.519444
-0.265958,-0.0373781,0.522222
-0.266676,-0.0422374,0.525
-0.267305,-0.0471332,0.527778
-0.267844,-0.0520637,0.530556
-0.268292,-0.0570273,0.533333
-0.268648,-0.0620223,0.536111
-0.268911,-0.0670471,0.538889
-0.26908,-0.0720998,0.541667
-0.269154,-0.0771787,0.544444
-0.269132,-0.082282,0.547222
-0.269014,-0.0874078,0.55
-0.268798,-0.0925546,0.552778
-0.268484,-0.0977202,0.555556
-0.268071,-0.102903,0.558333
-0.267559,-0.108101,0.561111
-0.266947,-0.113312,0.563889
-0.266234,-0.118535,0.566667
-0.265419,-0.123767,0.569444
-0.264503,-0.129007,0.572222
-0.263484,-0.134252,0.575
-0.262362,-0.1395,0.577778
-0.261137,-0.144751,0.580556
-0.259808,-0.15,0.583333
-0.258375,-0.155248,0.586111
-0.256838,-0.16049,0.588889
-0.255196,-0.165726,0.591667
-0.253449,-0.170954,0.594444
-0.251597,-0.17617,0.597222
-0.24964,-0.181374,0.6
-0.247578,-0.186563,0.602778
-0.24541,-0.191735,0.605556
-0.243136,-0.196888,0.608333
-0.240757,-0.202019,0.611111
-0.238273,-0.207128,0.613889
-0.235684,-0.212211,0.616667
-0.232989,-0.217266,0.619444
-0.230189,-0.222291,0.622222
-0.227285,-0.227285,0.625
-0.224276,-0.232245,0.627778
-0.221163,-0.237168,0.630556
-0.217946,-0.242053,0.633333
-0.214625,-0.246898,0.636111
-0.211202,-0.251701,0.638889
-0.207676,-0.256459,0.641667
-0.204048,-0.26117,0.644444
-0.200319,-0.265832,0.647222
-0.196489,-0.270443,0.65
-0.192558,-0.275002,0.652778
-0.188528,-0.279505,0.655556
-0.1844,-0.283951,0.658333
-0.180173,-0.288337,0.661111
-0.175849,-0.292662,0.663889
-0.171429,-0.296924,0.666667
-0.166913,-0.30112,0.669444
-0.162303,-0.305248,0.672222
-0.1576,-0.309307,0.675
-0.152804,-0.313295,0.677778
-0.147917,-0.317208,0.680556
-0.142939,-0.321047,0.683333
-0.137873,-0.324807,0.686111
-0.132718,-0.328489,0.688889
-0.127477,-0.332089,0.691667
-0.12215,-0.335605,0.694444
-0.11674,-0.339037,0.697222
-0.111246,-0.342381,0.7
-0.105672,-0.345637,0.702778
-0.100017,-0.348802,0.705556
-0.0942843,-0.351874,0.708333
-0.0884745,-0.354852,0.711111
-0.0825892,-0.357734,0.713889
-0.0766304,-0.360518,0.716667
-0.0705994,-0.363203,0.719444
-0.064498,-0.365787,0.722222
-0.0583279,-0.368268,0.725
-0.0520907,-0.370644,0.727778
-0.0457881,-0.372915,0.730556
-0.0394222,-0.375078,0.733333
-0.0329947,-0.377132,0.736111
-0.0265074,-0.379075,0.738889
-0.0199625,-0.380907,0.741667
-0.0133615,-0.382625,0.744444
-0.00670668,-0.384228,0.747222
4.59961e-09,-0.385715,0.75
0.00675674,-0.387085,0.752778
0.0135611,-0.388336,0.755556
0.0204111,-0.389466,0.758333
0.0273048,-0.390476,0.761111
0.0342398,-0.391363,0.763889
0.0412141,-0.392127,0.766667
0.0482257,-0.392766,0.769444
0.0552718,-0.393279,0.772222
0.0623505,-0.393665,0.775
0.0694596,-0.393924,0.777778
0.0765963,-0.394054,0.780556
0.083759,-0.394055,0.783333
0.0909448,-0.393925,0.786111
0.0981514,-0.393664,0.788889
0.105377,-0.393271,0.791667
0.112618,-0.392745,0.794444
0.119873,-0.392086,0.797222
0.127139,-0.391293,0.8
0.134413,-0.390365,0.802778
0.141694,-0.389302,0.805556
0.148979,-0.388104,0.808333
0.156265,-0.386769,0.811111
0.163549,-0.385298,0.813889
0.17083,-0.38369,0.816667
0.178104,-0.381945,0.819444
0.185369,-0.380062,0.822222
0.192622,-0.378042,0.825
0.199861,-0.375884,0.827778
0.207084,-0.373589,0.830556
0.214286,-0.371155,0.833333
0.221467,-0.368583,0.836111
0.228623,-0.365873,0.838889
0.235752,-0.363025,0.841667
0.24285,-0.36004,0.844444
0.249916,-0.356917,0.847222
0.256947,-0.353657,0.85
0.26394,-0.35026,0.852778
0.270892,-0.346726,0.855556
0.277801,-0.343055,0.858333
0.284664,-0.339249,0.861111
0.291479,-0.335308,0.863889
0.298242,-0.331231,0.866667
0.304952,-0.32702,0.869444
0.311605,-0.322676,0.872222
0.318199,-0.318199,0.875
0.324731,-0.313589,0.877778
0.3312,-0.308849,0.880556
0.337601,-0.303977,0.883333
0.343933,-0.298976,0.886111
0.350193,-0.293846,0.888889
0.356378,-0.288589,0.891667
0.362486,-0.283205,0.894444
0.368514,-0.277695,0.897222
0.37446,-0.272061,0.9
0.380322,-0.266304,0.902778
0.386095,-0.260425,0.905556
0.39178,-0.254425,0.908333
0.397372,-0.248306,0.911111
0.402869,-0.242068,0.913889
0.40827,-0.235715,0.916667
0.413571,-0.229246,0.919444
0.41877,-0.222664,0.922222
0.423865,-0.21597,0.925
0.428854,-0.209166,0.927778
0.433734,-0.202253,0.930556
0.438503,-0.195234,0.933333
0.443158,-0.188109,0.936111
0.447698,-0.180882,0.938889
0.45212,-0.173553,0.941667
0.456423,-0.166124,0.944444
0.460603,-0.158598,0.947222
0.46466,-0.150977,0.95
0.46859,-0.143262,0.952778
0.472392,-0.135456,0.955556
0.476064,-0.127561,0.958333
0.479604,-0.119579,0.961111
0.48301,-0.111512,0.963889
0.48628,-0.103362,0.966667
0.489412,-0.0951319,0.969444
0.492404,-0.0868241,0.972222
0.495256,-0.0784405,0.975
0.497964,-0.069984,0.977778
0.500527,-0.0614571,0.980556
0.502944,-0.0528617,0.983333
0.505213,-0.0442006,0.986111
0.507333,-0.0354761,0.988889
0.509301,-0.0266914,0.991667
0.511117,-0.0178487,0.994444
0.512779,-0.00895046,0.997222
0.514286,8.99206e-08,1
0.515636,0.0090005,1.00278
0.516828,0.0180483,1.00556
0.517861,0.0271401,1.00833
0.518734,0.0362735,1.01111
0.519445,0.0454458,1.01389
0.519993,0.0546537,1.01667
0.520378,0.0638944,1.01944
0.520598,0.0731652,1.02222
0.520653,0.0824632,1.025
0.520541,0.0917856,1.02778
0.520262,0.101129,1.03056
0.519816,0.11049,1.03333
0.5192,0.119867,1.03611
0.518415,0.129256,1.03889
0.51746,0.138653,1.04167
0.516335,0.148057,1.04444
0.515038,0.157463,1.04722
0.51357,0.166869,1.05
0.511931,0.176272,1.05278
0.510119,0.185668,1.05556
0.508134,0.195055,1.05833
0.505977,0.204428,1.06111
0.503648,0.213786,1.06389
0.501145,0.223124,1.06667
0.498469,0.23244,1.06944
0.495621,0.24173,1.07222
0.492599,0.250992,1.075
0.489405,0.260221,1.07778
0.486038,0.269416,1.08056
0.482499,0.278572,1.08333
0.478789,0.287686,1.08611
0.474907,0.296755,1.08889
0.470853,0.305776,1.09167
0.466629,0.314746,1.09444
0.462235,0.323661,1.09722
0.457672,0.332518,1.1
0.45294,0.341315,1.10278
0.44804,0.350047,1.10556
0.442973,0.358712,1.10833
0.437739,0.367307,1.11111
0.43234,0.375828,1.11389
0.426777,0.384272,1.11667
0.42105,0.392636,1.11944
0.415161,0.400917,1.12222
0.409111,0.409111,1.125
0.402901,0.417217,1.12778
0.396533,0.42523,1.13056
0.390007,0.433147,1.13333
0.383325,0.440966,1.13611
0.376489,0.448683,1.13889
0.369501,0.456295,1.14167
0.36236,0.4638,1.14444
0.35507,0.471194,1.14722
0.347632,0.478475,1.15
0.340048,0.485639,1.15278
0.33232,0.492685,1.15556
0.324449,0.499607,1.15833
0.316437,0.506405,1.16111
0.308286,0.513075,1.16389
0.299999,0.519615,1.16667
0.291578,0.526021,1.16944
0.283023,0.532291,1.17222
0.274339,0.538422,1.175
0.265527,0.544411,1.17778
0.256589,0.550257,1.18056
0.247528,0.555957,1.18333
0.238345,0.561507,1.18611
0.229045,0.566906,1.18889
0.219628,0.57215,1.19167
0.210097,0.577239,1.19444
0.200456,0.582168,1.19722
0.190707,0.586937,1.2
0.180852,0.591542,1.20278
0.170895,0.595981,1.20556
0.160837,0.600253,1.20833
0.150683,0.604354,1.21111
0.140434,0.608284,1.21389
0.130093,0.61204,1.21667
0.119664,0.615619,1.21944
0.10915,0.619021,1.22222
0.0985533,0.622242,1.225
0.0878776,0.625282,1.22778
0.0771257,0.628138,1.23056
0.0663005,0.63081,1.23333
0.0554058,0.633294,1.23611
0.0444446,0.635589,1.23889
0.0334198,0.637695,1.24167
0.0223353,0.639609,1.24444
0.0111942,0.641329,1.24722
8.94025e-08,0.642856,1.25
-0.0112442,0.644186,1.25278
-0.0225351,0.645319,1.25556
-0.0338688,0.646254,1.25833
-0.0452419,0.64699,1.26111
-0.0566513,0.647525,1.26389
-0.0680928,0.647858,1.26667
-0.0795631,0.647989,1.26944
-0.091059,0.647916,1.27222
-0.102576,0.64764,1.275
-0.114112,0.647158,1.27778
-0.125661,0.64647,1.28056
-0.137221,0.645576,1.28333
-0.148789,0.644474,1.28611
-0.160359,0.643166,1.28889
-0.171929,0.641649,1.29167
-0.183495,0.639924,1.29444
-0.195053,0.63799,1.29722
-0.2066,0.635847,1.3
-0.21813,0.633495,1.30278
-0.229642,0.630934,1.30556
-0.24113,0.628164,1.30833
-0.252591,0.625185,1.31111
-0.264022,0.621996,1.31389
-0.275418,0.618599,1.31667
-0.286776,0.614992,1.31944
-0.298092,0.611178,1.32222
-0.309361,0.607155,1.325
-0.320581,0.602925,1.32778
-0.331747,0.598488,1.33056
-0.342856,0.593844,1.33333
-0.353904,0.588994,1.33611
-0.364886,0.58394,1.33889
-0.3758,0.578681,1.34167
-0.386641,0.573218,1.34444
-0.397406,0.567553,1.34722
-0.40809,0.561687,1.35
-0.41869,0.55562,1.35278
-0.429203,0.549354,1.35556
-0.439624,0.54289,1.35833
-0.44995,0.536229,1.36111
-0.460177,0.529373,1.36389
-0.470302,0.522323,1.36667
-0.48032,0.51508,1.36944
-0.490228,0.507647,1.37222
-0.500024,0.500024,1.375
-0.509702,0.492213,1.37778
-0.519259,0.484217,1.38056
-0.528693,0.476037,1.38333
-0.537998,0.467674,1.38611
-0.547173,0.459132,1.38889
-0.556212,0.450412,1.39167
-0.565114,0.441516,1.39444
-0.573875,0.432445,1.39722
-0.58249,0.423203,1.4
-0.590958,0.413792,1.40278
-0.599273,0.404215,1.40556
-0.607435,0.394472,1.40833
-0.615438,0.384568,1.41111
-0.623281,0.374505,1.41389
-0.630959,0.364284,1.41667
-0.63847,0.35391,1.41944
-0.64581,0.343384,1.42222
-0.652978,0.332709,1.425
-0.659969,0.321888,1.42778
-0.666781,0.310925,1.43056
-0.673411,0.299821,1.43333
-0.679856,0.288581,1.43611
-0.686113,0.277208,1.43889
-0.69218,0.265703,1.44167
-0.698054,0.254071,1.44444
-0.703733,0.242315,1.44722
-0.709213,0.230437,1.45
-0.714493,0.218443,1.45278
-0.71957,0.206334,1.45556
-0.724441,0.194113,1.45833
-0.729105,0.181786,1.46111
-0.733558,0.169355,1.46389
-0.7378,0.156824,1.46667
-0.741826,0.144196,1.46944
-0.745637,0.131476,1.47222
-0.749229,0.118666,1.475
-0.7526,0.10577,1.47778
-0.75575,0.0927946,1.48056
-0.758675,0.0797402,1.48333
-0.761374,0.0666119,1.48611
-0.763846,0.053413,1.48889
-0.766088,0.0401487,1.49167
-0.7681,0.0268225,1.49444
-0.769879,0.0134382,1.49722
-0.771425,-1.83983e-08,1.5
-0.772736,-0.0134881,1.50278
-0.77381,-0.0270227,1.50556
-0.774648,-0.0405981,1.50833
-0.775246,-0.0542109,1.51111
-0.775605,-0.067857,1.51389
-0.775723,-0.0815321,1.51667
-0.7756,-0.095232,1.51944
-0.775235,-0.108952,1.52222
-0.774626,-0.122689,1.525
-0.773774,-0.136437,1.52778
-0.772677,-0.150193,1.53056
-0.771335,-0.163952,1.53333
-0.769748,-0.177711,1.53611
-0.767916,-0.191463,1.53889
-0.765837,-0.205206,1.54167
-0.763513,-0.218934,1.54444
-0.760942,-0.232643,1.54722
-0.758124,-0.24633,1.55
-0.75506,-0.259989,1.55278
-0.75175,-0.273615,1.55556
-0.748194,-0.287205,1.55833
-0.744392,-0.300754,1.56111
-0.740345,-0.314258,1.56389
-0.736053,-0.327712,1.56667
-0.731516,-0.341112,1.56944
-0.726735,-0.354453,1.57222
-0.721711,-0.367731,1.575
-0.716445,-0.380941,1.57778
-0.710937,-0.394079,1.58056
-0.705188,-0.407141,1.58333
-0.6992,-0.420122,1.58611
-0.692972,-0.433018,1.58889
-0.686508,-0.445824,1.59167
-0.679807,-0.458536,1.59444
-0.672871,-0.47115,1.59722
-0.665702,-0.483661,1.6
-0.6583,-0.496065,1.60278
-0.650668,-0.508358,1.60556
-0.642807,-0.520535,1.60833
-0.634719,-0.532592,1.61111
-0.626405,-0.544527,1.61389
-0.617868,-0.556332,1.61667
-0.60911,-0.568004,1.61944
-0.600131,-0.579541,1.62222
-0.590936,-0.590936,1.625
-0.581525,-0.602187,1.62778
-0.571901,-0.613289,1.63056
-0.562066,-0.624239,1.63333
-0.552024,-0.635031,1.63611
-0.541775,-0.645662,1.63889
-0.531323,-0.656129,1.64167
-0.52067,-0.666429,1.64444
-0.50982,-0.676555,1.64722
-0.498775,-0.686505,1.65
-0.487537,-0.696275,1.65278
-0.47611,-0.705862,1.65556
-0.464497,-0.715262,1.65833
-0.4527,-0.724471,1.66111
-0.440722,-0.733486,1.66389
-0.428568,-0.742304,1.66667
-0.416241,-0.750919,1.66944
-0.403744,-0.75933,1.67222
-0.391078,-0.767534,1.675
-0.378249,-0.775527,1.67778
-0.365261,-0.783304,1.68056
-0.352116,-0.790865,1.68333
-0.338818,-0.798205,1.68611
-0.325371,-0.805321,1.68889
-0.311778,-0.81221,1.69167
-0.298044,-0.81887,1.69444
-0.284172,-0.825298,1.69722
-0.270167,-0.83149,1.7
-0.256032,-0.837445,1.70278
-0.241772,-0.843159,1.70556
-0.227389,-0.84863,1.70833
-0.21289,-0.853855,1.71111
-0.198277,-0.858832,1.71389
-0.183555,-0.863559,1.71667
-0.168729,-0.868034,1.71944
-0.153802,-0.872253,1.72222
-0.138778,-0.876215,1.725
-0.123664,-0.879919,1.72778
-0.108463,-0.883361,1.73056
-0.0931788,-0.88654,1.73333
-0.077817,-0.889454,1.73611
-0.0623817,-0.892102,1.73889
-0.0468769,-0.894481,1.74167
-0.0313089,-0.896591,1.74444
-0.0156815,-0.898429,1.74722
-2.61058e-07,-0.899994,1.75
0.0157316,-0.901286,1.75278
0.0315095,-0.902302,1.75556
0.0473267,-0.903041,1.75833
0.0631793,-0.903502,1.76111
0.0790624,-0.903685,1.76389
0.094971,-0.903589,1.76667
0.1109,-0.903211,1.76944
0.126846,-0.902553,1.77222
0.142802,-0.901613,1.775
0.158764,-0.90039,1.77778
0.174726,-0.898884,1.78056
0.190684,-0.897095,1.78333
0.206633,-0.895023,1.78611
0.222567,-0.892666,1.78889
0.238482,-0.890026,1.79167
0.254372,-0.887102,1.79444
0.270233,-0.883893,1.79722
0.286059,-0.880401,1.8
0.301847,-0.876625,1.80278
0.317589,-0.872566,1.80556
0.33328,-0.868224,1.80833
0.348917,-0.8636,1.81111
0.364493,-0.858694,1.81389
0.380006,-0.853507,1.81667
0.395447,-0.84804,1.81944
0.410814,-0.842293,1.82222
0.4261,-0.836268,1.825
0.4413,-0.829965,1.82778
0.45641,-0.823387,1.83056
0.471426,-0.816533,1.83333
0.48634,-0.809405,1.83611
0.501149,-0.802006,1.83889
0.515848,-0.794335,1.84167
0.530431,-0.786396,1.84444
0.544894,-0.778189,1.84722
0.559232,-0.769717,1.85
0.573441,-0.76098,1.85278
0.587514,-0.751982,1.85556
0.601447,-0.742724,1.85833
0.615236,-0.733209,1.86111
0.628875,-0.723438,1.86389
0.642361,-0.713414,1.86667
0.655689,-0.703139,1.86944
0.668853,-0.692616,1.87222
0.681849,-0.681848,1.875
0.694673,-0.670836,1.87778
0.707319,-0.659585,1.88056
0.719784,-0.648096,1.88333
0.732063,-0.636373,1.88611
0.744152,-0.624418,1.88889
0.756047,-0.612235,1.89167
0.767743,-0.599826,1.89444
0.779235,-0.587195,1.89722
0.79052,-0.574346,1.9
0.801593,-0.561282,1.90278
0.812451,-0.548005,1.90556
0.823089,-0.534521,1.90833
0.833504,-0.520832,1.91111
0.843692,-0.506941,1.91389
0.853648,-0.492853,1.91667
0.863369,-0.478573,1.91944
0.872851,-0.464103,1.92222
0.88209,-0.449447,1.925
0.891084,-0.434611,1.92778
0.899828,-0.419596,1.93056
0.908319,-0.404409,1.93333
0.916554,-0.389053,1.93611
0.924528,-0.373533,1.93889
0.93224,-0.357853,1.94167
0.939686,-0.342017,1.94444
0.946863,-0.326031,1.94722
0.953767,-0.309897,1.95
0.960397,-0.293622,1.95278
0.966748,-0.277209,1.95556
0.972819,-0.260665,1.95833
0.978605,-0.243994,1.96111
0.984107,-0.227199,1.96389
0.989319,-0.210287,1.96667
0.994241,-0.193261,1.96944
0.998869,-0.176128,1.97222
1.0032,-0.158891,1.975
1.00724,-0.141558,1.97778
1.01097,-0.124132,1.98056
1.0144,-0.106618,1.98333
1.01753,-0.0890228,1.98611
1.02036,-0.0713506,1.98889
1.02287,-0.0536059,1.99167
1.02508,-0.0357961,1.99444
1.02698,-0.0179255,1.99722
1.02856,3.5968e-07,2
1.02984,0.0179761,2.00278
1.03079,0.0359962,2.00556
1.03143,0.0540552,2.00833
1.03176,0.0721485,2.01111
1.03177,0.0902686,2.01389
1.03145,0.108411,2.01667
1.03082,0.12657,2.01944
1.02987,0.144739,2.02222
1.0286,0.162915,2.025
1.02701,0.18109,2.02778
1.02509,0.199259,2.03056
1.02286,0.217416,2.03333
1.0203,0.235555,2.03611
1.01742,0.25367,2.03889
1.01421,0.271758,2.04167
1.01069,0.289811,2.04444
1.00684,0.307823,2.04722
1.00268,0.325789,2.05
0.99819,0.343705,2.05278
0.993382,0.361562,2.05556
0.988254,0.379355,2.05833
0.982807,0.39708,2.06111
0.977043,0.41473,2.06389
0.970961,0.4323,2.06667
0.964563,0.449783,2.06944
0.95785,0.467175,2.07222
0.950824,0.48447,2.075
0.943485,0.50166,2.07778
0.935836,0.518743,2.08056
0.927877,0.53571,2.08333
0.919611,0.552558,2.08611
0.911038,0.569281,2.08889
0.902162,0.585872,2.09167
0.892985,0.602327,2.09444
0.883507,0.618639,2.09722
0.873731,0.634804,2.1
0.86366,0.650815,2.10278
0.853296,0.666669,2.10556
0.842641,0.682359,2.10833
0.831698,0.697879,2.11111
0.82047,0.713225,2.11389
0.80896,0.728391,2.11667
0.797169,0.743372,2.11944
0.785102,0.758164,2.12222
0.772761,0.772761,2.125
0.760149,0.787157,2.12778
0.74727,0.801348,2.13056
0.734126,0.81533,2.13333
0.720722,0.829096,2.13611
0.707061,0.842642,2.13889
0.693146,0.855964,2.14167
0.678981,0.869056,2.14444
0.664571,0.881915,2.14722
0.649917,0.894535,2.15
0.635025,0.906912,2.15278
0.6199,0.91904,2.15556
0.604544,0.930917,2.15833
0.588962,0.942538,2.16111
0.573159,0.953897,2.16389
0.557137,0.964993,2.16667
0.540904,0.975819,2.16944
0.524462,0.986371,2.17222
0.507816,0.996647,2.175
0.490971,1.00664,2.17778
0.473932,1.01635,2.18056
0.456703,1.02577,2.18333
0.439288,1.0349,2.18611
0.421695,1.04374,2.18889
0.403929,1.05227,2.19167
0.385991,1.0605,2.19444
0.367889,1.06843,2.19722
0.349628,1.07604,2.2
0.331213,1.08335,2.20278
0.312649,1.09034,2.20556
0.293943,1.09701,2.20833
0.275097,1.10336,2.21111
0.25612,1.10938,2.21389
0.237017,1.11508,2.21667
0.217793,1.12045,2.21944
0.198453,1.12549,2.22222
0.179004,1.13019,2.225
0.15945,1.13456,2.22778
0.1398,1.13858,2.23056
0.120057,1.14227,2.23333
0.100228,1.14561,2.23611
0.0803185,1.14861,2.23889
0.060335,1.15127,2.24167
0.0402834,1.15357,2.24444
0.0201686,1.15553,2.24722
-1.14492e-06,1.15713,2.25
-0.0202207,1.15839,2.25278
-0.040484,1.15928,2.25556
-0.0607848,1.15983,2.25833
-0.0811168,1.16001,2.26111
-0.101475,1.15985,2.26389
-0.121851,1.15932,2.26667
-0.142237,1.15843,2.26944
-0.162633,1.15719,2.27222
-0.183027,1.15559,2.275
-0.203415,1.15362,2.27778
-0.22379,1.1513,2.28056
-0.244145,1.14862,2.28333
-0.264476,1.14557,2.28611
-0.284775,1.14217,2.28889
-0.305035,1.1384,2.29167
-0.32525,1.13428,2.29444
-0.345414,1.1298,2.29722
-0.36552,1.12495,2.3
-0.385563,1.11975,2.30278
-0.405535,1.1142,2.30556
-0.425431,1.10828,2.30833
-0.445244,1.10201,2.31111
-0.464967,1.09539,2.31389
-0.484594,1.08841,2.31667
-0.504119,1.08109,2.31944
-0.523536,1.07341,2.32222
-0.54284,1.06538,2.325
-0.562021,1.057,2.32778
-0.581075,1.04828,2.33056
-0.599996,1.03922,2.33333
-0.618777,1.02982,2.33611
-0.637412,1.02007,2.33889
-0.655896,1.00999,2.34167
-0.674223,0.999573,2.34444
-0.692382,0.988826,2.34722
-0.710375,0.977746,2.35
-0.72819,0.966341,2.35278
-0.745824,0.954611,2.35556
-0.763269,0.942559,2.35833
-0.780521,0.930189,2.36111
-0.797573,0.917504,2.36389
-0.81442,0.904506,2.36667
-0.831057,0.891199,2.36944
-0.847476,0.877587,2.37222
-0.863673,0.863673,2.375
-0.879642,0.84946,2.37778
-0.895378,0.834954,2.38056
-0.910875,0.820156,2.38333
-0.926129,0.80507,2.38611
-0.941133,0.789703,2.38889
-0.955882,0.774057,2.39167
-0.970371,0.758136,2.39444
